,support,itemsets
4345,0.011498733190411226,"frozenset({'black polyviscous culottes', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4346,0.010329370493081271,"frozenset({'black polyviscous culottes', 'blue light jeans culottes', 'black cotton printed shirt'})"
4347,0.013252777236406159,"frozenset({'black satin cotton culottes', 'black cotton printed shirt', 'black technical culottes'})"
4348,0.03819918144611187,"frozenset({'black cotton printed shirt', 'black scuba crepe culottes', 'black technical culottes'})"
4349,0.027285129604365622,"frozenset({'black cotton printed shirt', 'blue dark jeans culottes', 'black scuba crepe culottes'})"
4350,0.010329370493081271,"frozenset({'black cotton printed shirt', 'black scuba crepe culottes', 'blue heavy jeans culottes'})"
4351,0.026115766907035664,"frozenset({'black cotton printed shirt', 'blue light jeans culottes', 'black scuba crepe culottes'})"
4352,0.0113038394075229,"frozenset({'black cotton printed shirt', 'black scuba crepe culottes', 'brown georgette long sleeve'})"
4353,0.011693626973299552,"frozenset({'black cotton printed shirt', 'brown nice long sleeve', 'black scuba crepe culottes'})"
4354,0.017150652894172676,"frozenset({'black cotton printed shirt', 'black scuba crepe culottes', 'green bengaline culottes'})"
4355,0.012083414539076203,"frozenset({'green cotton culottes', 'black cotton printed shirt', 'black scuba crepe culottes'})"
4356,0.011108945624634574,"frozenset({'grey acrylic kimono dress', 'black scuba crepe culottes', 'black cotton printed shirt'})"
4357,0.013642564802182811,"frozenset({'grey nice long sleeve', 'black scuba crepe culottes', 'black cotton printed shirt'})"
4358,0.011693626973299552,"frozenset({'black cotton printed shirt', 'violet georgette long sleeve', 'black scuba crepe culottes'})"
4359,0.020658740986162542,"frozenset({'black cotton printed shirt', 'violet georgette short sleeves', 'black scuba crepe culottes'})"
4360,0.014811927499512765,"frozenset({'violet georgette sleeveless', 'black scuba crepe culottes', 'black cotton printed shirt'})"
4361,0.010134476710192944,"frozenset({'black cotton printed shirt', 'violet nice long sleeve', 'black scuba crepe culottes'})"
4362,0.01695575911128435,"frozenset({'black cotton printed shirt', 'white cotton printed shirt', 'black scuba crepe culottes'})"
4363,0.020853634769050867,"frozenset({'black cotton printed shirt', 'white georgette short sleeves', 'black scuba crepe culottes'})"
4364,0.015396608848177742,"frozenset({'white georgette sleeveless', 'black scuba crepe culottes', 'black cotton printed shirt'})"
4365,0.014227246150847788,"frozenset({'black cotton printed shirt', 'white matte jersey printed shirt', 'black scuba crepe culottes'})"
4366,0.010719158058857923,"frozenset({'black scuba crepe culottes', 'yellow georgette short sleeves', 'black cotton printed shirt'})"
4367,0.0113038394075229,"frozenset({'black scuba crepe long sleeve', 'black cotton printed shirt', 'black technical culottes'})"
4368,0.03352173065679205,"frozenset({'blue dark jeans culottes', 'black cotton printed shirt', 'black technical culottes'})"
4369,0.027869810953030597,"frozenset({'blue light jeans culottes', 'black cotton printed shirt', 'black technical culottes'})"
4370,0.015201715065289417,"frozenset({'black technical culottes', 'black cotton printed shirt', 'brown georgette long sleeve'})"
4371,0.012668095887741182,"frozenset({'brown nice long sleeve', 'black cotton printed shirt', 'black technical culottes'})"
4372,0.01695575911128435,"frozenset({'black cotton printed shirt', 'green bengaline culottes', 'black technical culottes'})"
4373,0.013252777236406159,"frozenset({'green cotton culottes', 'black cotton printed shirt', 'black technical culottes'})"
4374,0.011498733190411226,"frozenset({'grey acrylic kimono dress', 'black cotton printed shirt', 'black technical culottes'})"
4375,0.01461703371662444,"frozenset({'grey nice long sleeve', 'black cotton printed shirt', 'black technical culottes'})"
4376,0.011498733190411226,"frozenset({'black cotton printed shirt', 'violet georgette doll dress', 'black technical culottes'})"
4377,0.016176183979731047,"frozenset({'violet georgette long sleeve', 'black cotton printed shirt', 'black technical culottes'})"
4378,0.02397193529526408,"frozenset({'violet georgette short sleeves', 'black cotton printed shirt', 'black technical culottes'})"
4379,0.014032352367959463,"frozenset({'violet georgette sleeveless', 'black cotton printed shirt', 'black technical culottes'})"
4380,0.010719158058857923,"frozenset({'violet lurex solid color top', 'black cotton printed shirt', 'black technical culottes'})"
4381,0.012668095887741182,"frozenset({'violet nice long sleeve', 'black cotton printed shirt', 'black technical culottes'})"
4382,0.022412785032157476,"frozenset({'white cotton printed shirt', 'black cotton printed shirt', 'black technical culottes'})"
4383,0.010719158058857923,"frozenset({'white georgette long sleeve', 'black cotton printed shirt', 'black technical culottes'})"
4384,0.027674917170142272,"frozenset({'white georgette short sleeves', 'black cotton printed shirt', 'black technical culottes'})"
4385,0.017150652894172676,"frozenset({'white georgette sleeveless', 'black cotton printed shirt', 'black technical culottes'})"
4386,0.01559150263106607,"frozenset({'white matte jersey printed shirt', 'black cotton printed shirt', 'black technical culottes'})"
4387,0.010524264275969596,"frozenset({'black cotton printed shirt', 'white silky satin culottes', 'black technical culottes'})"
4388,0.01227830832196453,"frozenset({'white tulle patterned top', 'black cotton printed shirt', 'black technical culottes'})"
4389,0.014227246150847788,"frozenset({'black cotton printed shirt', 'yellow georgette short sleeves', 'black technical culottes'})"
4390,0.013447671019294484,"frozenset({'blue dark jeans culottes', 'black cotton printed shirt', 'blue heavy jeans culottes'})"
4391,0.03352173065679205,"frozenset({'blue dark jeans culottes', 'blue light jeans culottes', 'black cotton printed shirt'})"
4392,0.011108945624634574,"frozenset({'brown cotton culottes', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4393,0.0113038394075229,"frozenset({'blue dark jeans culottes', 'black cotton printed shirt', 'brown frise kimono dress'})"
4394,0.010914051841746248,"frozenset({'blue dark jeans culottes', 'black cotton printed shirt', 'brown georgette long sleeve'})"
4395,0.010914051841746248,"frozenset({'blue dark jeans culottes', 'brown nice long sleeve', 'black cotton printed shirt'})"
4396,0.012668095887741182,"frozenset({'blue dark jeans culottes', 'black cotton printed shirt', 'green bengaline culottes'})"
4397,0.011888520756187878,"frozenset({'green cotton culottes', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4398,0.0113038394075229,"frozenset({'grey acrylic kimono dress', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4399,0.010134476710192944,"frozenset({'black cotton printed shirt', 'blue dark jeans culottes', 'grey matte jersey printed shirt'})"
4400,0.016176183979731047,"frozenset({'grey nice long sleeve', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4401,0.013252777236406159,"frozenset({'violet georgette long sleeve', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4402,0.021243422334827518,"frozenset({'blue dark jeans culottes', 'violet georgette short sleeves', 'black cotton printed shirt'})"
4403,0.012083414539076203,"frozenset({'black cotton printed shirt', 'blue dark jeans culottes', 'violet georgette sleeveless'})"
4404,0.010719158058857923,"frozenset({'blue dark jeans culottes', 'violet nice long sleeve', 'black cotton printed shirt'})"
4405,0.021048528551939193,"frozenset({'white cotton printed shirt', 'black cotton printed shirt', 'blue dark jeans culottes'})"
4406,0.020658740986162542,"frozenset({'blue dark jeans culottes', 'white georgette short sleeves', 'black cotton printed shirt'})"
4407,0.015006821282401092,"frozenset({'white georgette sleeveless', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4408,0.013642564802182811,"frozenset({'white matte jersey printed shirt', 'blue dark jeans culottes', 'black cotton printed shirt'})"
4409,0.010134476710192944,"frozenset({'blue dark jeans culottes', 'white tulle patterned top', 'black cotton printed shirt'})"
4410,0.010719158058857923,"frozenset({'black cotton printed shirt', 'blue dark jeans culottes', 'yellow georgette short sleeves'})"
4411,0.013447671019294484,"frozenset({'blue light jeans culottes', 'black cotton printed shirt', 'blue heavy jeans culottes'})"
4412,0.010719158058857923,"frozenset({'blue light jeans culottes', 'black cotton printed shirt', 'brown frise kimono dress'})"
4413,0.010524264275969596,"frozenset({'blue light jeans culottes', 'black cotton printed shirt', 'green bengaline culottes'})"
4414,0.012668095887741182,"frozenset({'green cotton culottes', 'blue light jeans culottes', 'black cotton printed shirt'})"
4415,0.011498733190411226,"frozenset({'grey nice long sleeve', 'blue light jeans culottes', 'black cotton printed shirt'})"
4416,0.016760865328396025,"frozenset({'black cotton printed shirt', 'violet georgette short sleeves', 'blue light jeans culottes'})"
4417,0.017345546677061,"frozenset({'white cotton printed shirt', 'blue light jeans culottes', 'black cotton printed shirt'})"
4418,0.017540440459949326,"frozenset({'white georgette short sleeves', 'blue light jeans culottes', 'black cotton printed shirt'})"
4419,0.015396608848177742,"frozenset({'white georgette sleeveless', 'blue light jeans culottes', 'black cotton printed shirt'})"
4420,0.010329370493081271,"frozenset({'white matte jersey printed shirt', 'blue light jeans culottes', 'black cotton printed shirt'})"
4421,0.015201715065289417,"frozenset({'green bengaline drop sleeve', 'black cotton printed shirt', 'green bengaline culottes'})"
4422,0.011498733190411226,"frozenset({'violet georgette short sleeves', 'black cotton printed shirt', 'green bengaline culottes'})"
4423,0.010914051841746248,"frozenset({'white georgette short sleeves', 'black cotton printed shirt', 'green bengaline culottes'})"
4424,0.010719158058857923,"frozenset({'black cotton printed shirt', 'white matte jersey printed shirt', 'grey matte jersey printed shirt'})"
4425,0.010914051841746248,"frozenset({'grey nice long sleeve', 'white cotton printed shirt', 'black cotton printed shirt'})"
4426,0.011108945624634574,"frozenset({'grey nice long sleeve', 'white georgette short sleeves', 'black cotton printed shirt'})"
4427,0.010524264275969596,"frozenset({'black cotton printed shirt', 'violet georgette short sleeves', 'violet georgette sleeveless'})"
4428,0.015006821282401092,"frozenset({'white cotton printed shirt', 'violet georgette short sleeves', 'black cotton printed shirt'})"
4429,0.016565971545507697,"frozenset({'white georgette short sleeves', 'violet georgette short sleeves', 'black cotton printed shirt'})"
4430,0.012668095887741182,"frozenset({'white georgette sleeveless', 'violet georgette short sleeves', 'black cotton printed shirt'})"
4431,0.016565971545507697,"frozenset({'white cotton printed shirt', 'white georgette short sleeves', 'black cotton printed shirt'})"
4432,0.012083414539076203,"frozenset({'white matte jersey printed shirt', 'white cotton printed shirt', 'black cotton printed shirt'})"
4433,0.011498733190411226,"frozenset({'white georgette sleeveless', 'white georgette short sleeves', 'black cotton printed shirt'})"
4434,0.010524264275969596,"frozenset({'white georgette short sleeves', 'black cotton printed shirt', 'white silky satin culottes'})"
4435,0.014227246150847788,"frozenset({'black georgette doll dress', 'black crepe long coat', 'black faux leather long sleeve'})"
4436,0.010719158058857923,"frozenset({'black georgette long sleeve', 'black crepe long coat', 'black faux leather long sleeve'})"
4437,0.016760865328396025,"frozenset({'black crepe long coat', 'black nice long sleeve', 'black faux leather long sleeve'})"
4438,0.010329370493081271,"frozenset({'black crepe long coat', 'black faux leather long sleeve', 'black scuba crepe culottes'})"
4439,0.01695575911128435,"frozenset({'black crepe long coat', 'black faux leather long sleeve', 'black technical culottes'})"
4440,0.010329370493081271,"frozenset({'black georgette doll dress', 'black crepe long coat', 'black georgette long dress'})"
4441,0.013252777236406159,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black crepe long coat'})"
4442,0.011108945624634574,"frozenset({'black georgette doll dress', 'black crepe long coat', 'black georgette short sleeves'})"
4443,0.01929448450594426,"frozenset({'black nice long sleeve', 'black georgette doll dress', 'black crepe long coat'})"
4444,0.0113038394075229,"frozenset({'black georgette doll dress', 'black crepe long coat', 'black nice short cardigan'})"
4445,0.015006821282401092,"frozenset({'black georgette doll dress', 'black crepe long coat', 'black scuba crepe culottes'})"
4446,0.016176183979731047,"frozenset({'black georgette doll dress', 'black crepe long coat', 'black technical culottes'})"
4447,0.010719158058857923,"frozenset({'black crepe long coat', 'black nice long sleeve', 'black georgette long dress'})"
4448,0.013837458585071136,"frozenset({'black georgette long sleeve', 'black crepe long coat', 'black nice long sleeve'})"
4449,0.011108945624634574,"frozenset({'black georgette long sleeve', 'black crepe long coat', 'black scuba crepe culottes'})"
4450,0.015006821282401092,"frozenset({'black georgette long sleeve', 'black crepe long coat', 'black technical culottes'})"
4451,0.012862989670629507,"frozenset({'black crepe long coat', 'black nice long sleeve', 'black georgette short sleeves'})"
4452,0.013252777236406159,"frozenset({'black technical culottes', 'black crepe long coat', 'black georgette short sleeves'})"
4453,0.011693626973299552,"frozenset({'black matte jersey solid color top', 'black crepe long coat', 'black nice long sleeve'})"
4454,0.014811927499512765,"frozenset({'black crepe long coat', 'black nice long sleeve', 'black milano stitch culottes'})"
4455,0.010914051841746248,"frozenset({'black crepe long coat', 'black milano stitch culottes', 'black scuba crepe culottes'})"
4456,0.014227246150847788,"frozenset({'black crepe long coat', 'black milano stitch culottes', 'black technical culottes'})"
4457,0.013837458585071136,"frozenset({'black crepe long coat', 'black nice long sleeve', 'black nice short cardigan'})"
4458,0.017540440459949326,"frozenset({'black crepe long coat', 'black nice long sleeve', 'black scuba crepe culottes'})"
4459,0.024166829078152405,"frozenset({'black crepe long coat', 'black nice long sleeve', 'black technical culottes'})"
4460,0.014422139933736113,"frozenset({'black nice long sleeve', 'blue dark jeans culottes', 'black crepe long coat'})"
4461,0.013837458585071136,"frozenset({'black nice long sleeve', 'black crepe long coat', 'blue light jeans culottes'})"
4462,0.0113038394075229,"frozenset({'grey nice long sleeve', 'black crepe long coat', 'black nice long sleeve'})"
4463,0.0113038394075229,"frozenset({'black crepe long coat', 'black nice short cardigan', 'black technical culottes'})"
4464,0.016176183979731047,"frozenset({'black crepe long coat', 'black scuba crepe culottes', 'black technical culottes'})"
4465,0.010134476710192944,"frozenset({'blue dark jeans culottes', 'black crepe long coat', 'black scuba crepe culottes'})"
4466,0.010134476710192944,"frozenset({'black crepe long coat', 'blue light jeans culottes', 'black scuba crepe culottes'})"
4467,0.012668095887741182,"frozenset({'blue dark jeans culottes', 'black crepe long coat', 'black technical culottes'})"
4468,0.011693626973299552,"frozenset({'black crepe long coat', 'blue light jeans culottes', 'black technical culottes'})"
4469,0.010134476710192944,"frozenset({'black crepe long coat', 'white georgette short sleeves', 'black technical culottes'})"
4470,0.011108945624634574,"frozenset({'black georgette long sleeve', 'black devore solid color top', 'black faux leather long sleeve'})"
4471,0.01227830832196453,"frozenset({'black matte jersey solid color top', 'black devore solid color top', 'black faux leather long sleeve'})"
4472,0.017345546677061,"frozenset({'black nice long sleeve', 'black devore solid color top', 'black faux leather long sleeve'})"
4473,0.013447671019294484,"frozenset({'black devore solid color top', 'black faux leather long sleeve', 'black scuba crepe culottes'})"
4474,0.013837458585071136,"frozenset({'black devore solid color top', 'black faux leather long sleeve', 'black technical culottes'})"
4475,0.013057883453517832,"frozenset({'black devore solid color top', 'black faux leather long sleeve', 'blue dark jeans culottes'})"
4476,0.010524264275969596,"frozenset({'black devore solid color top', 'blue light jeans culottes', 'black faux leather long sleeve'})"
4477,0.010329370493081271,"frozenset({'black georgette doll dress', 'black georgette long sleeve', 'black devore solid color top'})"
4478,0.015396608848177742,"frozenset({'black georgette doll dress', 'black devore solid color top', 'black nice long sleeve'})"
4479,0.011888520756187878,"frozenset({'black georgette doll dress', 'black devore solid color top', 'black technical culottes'})"
4480,0.010329370493081271,"frozenset({'black georgette doll dress', 'black devore solid color top', 'blue dark jeans culottes'})"
4481,0.013642564802182811,"frozenset({'black devore solid color top', 'black nice long sleeve', 'black georgette long dress'})"
4482,0.010329370493081271,"frozenset({'black devore solid color top', 'black scuba crepe culottes', 'black georgette long dress'})"
4483,0.012473202104852855,"frozenset({'black devore solid color top', 'black georgette long dress', 'black technical culottes'})"
4484,0.010914051841746248,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'black devore solid color top'})"
4485,0.01461703371662444,"frozenset({'black georgette long sleeve', 'black devore solid color top', 'black nice long sleeve'})"
4486,0.012083414539076203,"frozenset({'black georgette long sleeve', 'black devore solid color top', 'black scuba crepe culottes'})"
4487,0.012668095887741182,"frozenset({'black georgette long sleeve', 'black devore solid color top', 'black technical culottes'})"
4488,0.010914051841746248,"frozenset({'black georgette long sleeve', 'black devore solid color top', 'blue dark jeans culottes'})"
4489,0.010719158058857923,"frozenset({'black matte jersey solid color top', 'black devore solid color top', 'black georgette short sleeves'})"
4490,0.015006821282401092,"frozenset({'black devore solid color top', 'black nice long sleeve', 'black georgette short sleeves'})"
4491,0.010914051841746248,"frozenset({'black devore solid color top', 'black scuba crepe culottes', 'black georgette short sleeves'})"
4492,0.013252777236406159,"frozenset({'black technical culottes', 'black devore solid color top', 'black georgette short sleeves'})"
4493,0.010134476710192944,"frozenset({'black devore solid color top', 'blue dark jeans culottes', 'black georgette short sleeves'})"
4494,0.010719158058857923,"frozenset({'black matte jersey solid color top', 'black devore solid color top', 'black milano stitch culottes'})"
4495,0.01695575911128435,"frozenset({'black matte jersey solid color top', 'black devore solid color top', 'black nice long sleeve'})"
4496,0.012668095887741182,"frozenset({'black matte jersey solid color top', 'black devore solid color top', 'black scuba crepe culottes'})"
4497,0.015006821282401092,"frozenset({'black matte jersey solid color top', 'black devore solid color top', 'black technical culottes'})"
4498,0.012668095887741182,"frozenset({'black matte jersey solid color top', 'black devore solid color top', 'blue dark jeans culottes'})"
4499,0.014811927499512765,"frozenset({'black nice long sleeve', 'black devore solid color top', 'black milano stitch culottes'})"
4500,0.011108945624634574,"frozenset({'black devore solid color top', 'black milano stitch culottes', 'black scuba crepe culottes'})"
4501,0.011888520756187878,"frozenset({'black devore solid color top', 'black milano stitch culottes', 'black technical culottes'})"
4502,0.012473202104852855,"frozenset({'black devore solid color top', 'black nice long sleeve', 'black nice short cardigan'})"
4503,0.01832001559150263,"frozenset({'black devore solid color top', 'black nice long sleeve', 'black scuba crepe culottes'})"
4504,0.0226076788150458,"frozenset({'black devore solid color top', 'black nice long sleeve', 'black technical culottes'})"
4505,0.01929448450594426,"frozenset({'black devore solid color top', 'black nice long sleeve', 'blue dark jeans culottes'})"
4506,0.01598129019684272,"frozenset({'black nice long sleeve', 'black devore solid color top', 'blue light jeans culottes'})"
4507,0.011693626973299552,"frozenset({'black nice long sleeve', 'black devore solid color top', 'white georgette short sleeves'})"
4508,0.011108945624634574,"frozenset({'black devore solid color top', 'black nice short cardigan', 'black technical culottes'})"
4509,0.018125121808614305,"frozenset({'black devore solid color top', 'black scuba crepe culottes', 'black technical culottes'})"
4510,0.013447671019294484,"frozenset({'black devore solid color top', 'black scuba crepe culottes', 'blue dark jeans culottes'})"
4511,0.010914051841746248,"frozenset({'black devore solid color top', 'blue light jeans culottes', 'black scuba crepe culottes'})"
4512,0.015006821282401092,"frozenset({'black technical culottes', 'black devore solid color top', 'blue dark jeans culottes'})"
4513,0.010329370493081271,"frozenset({'black devore solid color top', 'blue light jeans culottes', 'black technical culottes'})"
4514,0.010329370493081271,"frozenset({'black devore solid color top', 'violet georgette short sleeves', 'black technical culottes'})"
4515,0.012473202104852855,"frozenset({'black devore solid color top', 'white georgette short sleeves', 'black technical culottes'})"
4516,0.014032352367959463,"frozenset({'black devore solid color top', 'blue light jeans culottes', 'blue dark jeans culottes'})"
4517,0.014422139933736113,"frozenset({'black georgette long sleeve', 'black faux leather long sleeve', 'black embossed culottes'})"
4518,0.01559150263106607,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black embossed culottes'})"
4519,0.01598129019684272,"frozenset({'black scuba crepe culottes', 'black faux leather long sleeve', 'black embossed culottes'})"
4520,0.01987916585460924,"frozenset({'black faux leather long sleeve', 'black embossed culottes', 'black technical culottes'})"
4521,0.011888520756187878,"frozenset({'black georgette culottes', 'black embossed culottes', 'black technical culottes'})"
4522,0.013837458585071136,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black embossed culottes'})"
4523,0.010329370493081271,"frozenset({'black georgette doll dress', 'black embossed culottes', 'black georgette short sleeves'})"
4524,0.014227246150847788,"frozenset({'black georgette doll dress', 'black nice long sleeve', 'black embossed culottes'})"
4525,0.014227246150847788,"frozenset({'black scuba crepe culottes', 'black georgette doll dress', 'black embossed culottes'})"
4526,0.018709803157279284,"frozenset({'black georgette doll dress', 'black embossed culottes', 'black technical culottes'})"
4527,0.010719158058857923,"frozenset({'black georgette doll dress', 'violet georgette short sleeves', 'black embossed culottes'})"
4528,0.011888520756187878,"frozenset({'black georgette long sleeve', 'black embossed culottes', 'black georgette long dress'})"
4529,0.011693626973299552,"frozenset({'black nice long sleeve', 'black embossed culottes', 'black georgette long dress'})"
4530,0.010914051841746248,"frozenset({'black scuba crepe culottes', 'black embossed culottes', 'black georgette long dress'})"
4531,0.015201715065289417,"frozenset({'black embossed culottes', 'black georgette long dress', 'black technical culottes'})"
4532,0.013057883453517832,"frozenset({'black georgette long sleeve', 'black embossed culottes', 'black georgette short sleeves'})"
4533,0.012473202104852855,"frozenset({'black georgette long sleeve', 'black embossed culottes', 'black georgette sleeveless'})"
4534,0.014032352367959463,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve', 'black embossed culottes'})"
4535,0.011693626973299552,"frozenset({'black georgette long sleeve', 'black milano stitch culottes', 'black embossed culottes'})"
4536,0.021438316117715846,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black embossed culottes'})"
4537,0.011108945624634574,"frozenset({'black georgette long sleeve', 'black embossed culottes', 'black nice short cardigan'})"
4538,0.018514909374390955,"frozenset({'black scuba crepe culottes', 'black georgette long sleeve', 'black embossed culottes'})"
4539,0.02455661664392906,"frozenset({'black georgette long sleeve', 'black embossed culottes', 'black technical culottes'})"
4540,0.013252777236406159,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes', 'black embossed culottes'})"
4541,0.013252777236406159,"frozenset({'black georgette long sleeve', 'blue light jeans culottes', 'black embossed culottes'})"
4542,0.012473202104852855,"frozenset({'black georgette long sleeve', 'violet georgette short sleeves', 'black embossed culottes'})"
4543,0.014032352367959463,"frozenset({'black georgette long sleeve', 'white georgette short sleeves', 'black embossed culottes'})"
4544,0.010914051841746248,"frozenset({'white georgette sleeveless', 'black georgette long sleeve', 'black embossed culottes'})"
4545,0.010134476710192944,"frozenset({'black georgette short sleeves', 'black embossed culottes', 'black georgette sleeveless'})"
4546,0.015396608848177742,"frozenset({'black nice long sleeve', 'black embossed culottes', 'black georgette short sleeves'})"
4547,0.015396608848177742,"frozenset({'black scuba crepe culottes', 'black embossed culottes', 'black georgette short sleeves'})"
4548,0.017735334242837655,"frozenset({'black georgette short sleeves', 'black embossed culottes', 'black technical culottes'})"
4549,0.010329370493081271,"frozenset({'white georgette short sleeves', 'black embossed culottes', 'black georgette short sleeves'})"
4550,0.013447671019294484,"frozenset({'black nice long sleeve', 'black embossed culottes', 'black georgette sleeveless'})"
4551,0.013252777236406159,"frozenset({'black scuba crepe culottes', 'black embossed culottes', 'black georgette sleeveless'})"
4552,0.017150652894172676,"frozenset({'black technical culottes', 'black embossed culottes', 'black georgette sleeveless'})"
4553,0.016760865328396025,"frozenset({'black matte jersey solid color top', 'black nice long sleeve', 'black embossed culottes'})"
4554,0.011498733190411226,"frozenset({'black matte jersey solid color top', 'black scuba crepe culottes', 'black embossed culottes'})"
4555,0.015201715065289417,"frozenset({'black matte jersey solid color top', 'black embossed culottes', 'black technical culottes'})"
4556,0.015786396413954396,"frozenset({'black nice long sleeve', 'black milano stitch culottes', 'black embossed culottes'})"
4557,0.014422139933736113,"frozenset({'black scuba crepe culottes', 'black milano stitch culottes', 'black embossed culottes'})"
4558,0.01559150263106607,"frozenset({'black milano stitch culottes', 'black embossed culottes', 'black technical culottes'})"
4559,0.011693626973299552,"frozenset({'black nice short cardigan', 'black nice long sleeve', 'black embossed culottes'})"
4560,0.022802572597934126,"frozenset({'black scuba crepe culottes', 'black nice long sleeve', 'black embossed culottes'})"
4561,0.026505554472812318,"frozenset({'black nice long sleeve', 'black embossed culottes', 'black technical culottes'})"
4562,0.017345546677061,"frozenset({'blue dark jeans culottes', 'black nice long sleeve', 'black embossed culottes'})"
4563,0.012473202104852855,"frozenset({'black nice long sleeve', 'blue light jeans culottes', 'black embossed culottes'})"
4564,0.0113038394075229,"frozenset({'grey nice long sleeve', 'black nice long sleeve', 'black embossed culottes'})"
4565,0.010914051841746248,"frozenset({'black nice long sleeve', 'violet georgette short sleeves', 'black embossed culottes'})"
4566,0.01461703371662444,"frozenset({'white georgette short sleeves', 'black nice long sleeve', 'black embossed culottes'})"
4567,0.011498733190411226,"frozenset({'white georgette sleeveless', 'black nice long sleeve', 'black embossed culottes'})"
4568,0.013057883453517832,"frozenset({'black scuba crepe culottes', 'black nice short cardigan', 'black embossed culottes'})"
4569,0.013057883453517832,"frozenset({'black nice short cardigan', 'black embossed culottes', 'black technical culottes'})"
4570,0.010524264275969596,"frozenset({'black polyviscous culottes', 'black embossed culottes', 'black technical culottes'})"
4571,0.02553108555837069,"frozenset({'black scuba crepe culottes', 'black embossed culottes', 'black technical culottes'})"
4572,0.011693626973299552,"frozenset({'black scuba crepe culottes', 'blue dark jeans culottes', 'black embossed culottes'})"
4573,0.010719158058857923,"frozenset({'black scuba crepe culottes', 'blue light jeans culottes', 'black embossed culottes'})"
4574,0.011498733190411226,"frozenset({'black scuba crepe culottes', 'violet georgette short sleeves', 'black embossed culottes'})"
4575,0.012473202104852855,"frozenset({'black scuba crepe culottes', 'white georgette short sleeves', 'black embossed culottes'})"
4576,0.010914051841746248,"frozenset({'white georgette sleeveless', 'black scuba crepe culottes', 'black embossed culottes'})"
4577,0.010524264275969596,"frozenset({'black technical culottes', 'black viscose twill culottes', 'black embossed culottes'})"
4578,0.014422139933736113,"frozenset({'blue dark jeans culottes', 'black embossed culottes', 'black technical culottes'})"
4579,0.012083414539076203,"frozenset({'blue light jeans culottes', 'black embossed culottes', 'black technical culottes'})"
4580,0.015201715065289417,"frozenset({'violet georgette short sleeves', 'black embossed culottes', 'black technical culottes'})"
4581,0.017345546677061,"frozenset({'white georgette short sleeves', 'black embossed culottes', 'black technical culottes'})"
4582,0.012862989670629507,"frozenset({'white georgette sleeveless', 'black embossed culottes', 'black technical culottes'})"
4583,0.0113038394075229,"frozenset({'yellow georgette short sleeves', 'black embossed culottes', 'black technical culottes'})"
4584,0.0113038394075229,"frozenset({'blue dark jeans culottes', 'blue light jeans culottes', 'black embossed culottes'})"
4585,0.016760865328396025,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black faux leather long sleeve'})"
4586,0.0113038394075229,"frozenset({'black embossed doll dress', 'black faux leather long sleeve', 'black georgette long dress'})"
4587,0.013252777236406159,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'black faux leather long sleeve'})"
4588,0.016565971545507697,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black faux leather long sleeve'})"
4589,0.016565971545507697,"frozenset({'black embossed doll dress', 'black faux leather long sleeve', 'black scuba crepe culottes'})"
4590,0.014227246150847788,"frozenset({'black embossed doll dress', 'black faux leather long sleeve', 'black technical culottes'})"
4591,0.010134476710192944,"frozenset({'black embossed doll dress', 'blue dark jeans culottes', 'black faux leather long sleeve'})"
4592,0.010329370493081271,"frozenset({'white georgette sleeveless', 'black embossed doll dress', 'black faux leather long sleeve'})"
4593,0.01461703371662444,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black georgette long dress'})"
4594,0.018514909374390955,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'black georgette doll dress'})"
4595,0.013642564802182811,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black georgette short sleeves'})"
4596,0.011108945624634574,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black georgette sleeveless'})"
4597,0.011108945624634574,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black milano stitch culottes'})"
4598,0.023777041512375755,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black nice long sleeve'})"
4599,0.01461703371662444,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black nice short cardigan'})"
4600,0.017150652894172676,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black scuba crepe culottes'})"
4601,0.010329370493081271,"frozenset({'black scuba crepe doll dress', 'black embossed doll dress', 'black georgette doll dress'})"
4602,0.017735334242837655,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'black technical culottes'})"
